global_sales_in_millions,na_sales_in_millions,pal_sales_in_millions,japan_sales_in_millions,other_sales_in_millions,total_shipped_in_millions,game_id
0.08,0.08,0.0,0.0,0.0,0.0,15558
0.08,0.06,0.02,0.0,0.0,0.0,15559
0.08,0.0,0.0,0.08,0.0,0.0,15560
0.08,0.06,0.02,0.0,0.0,0.0,15561
0.08,0.04,0.03,0.0,0.01,0.0,15562
0.08,0.0,0.0,0.08,0.0,0.0,15563
0.08,0.07,0.0,0.0,0.01,0.0,15564
0.08,0.04,0.03,0.0,0.01,0.0,15565
0.08,0.04,0.03,0.0,0.01,0.0,15566
0.08,0.04,0.01,0.03,0.0,0.0,15567
0.08,0.06,0.01,0.0,0.01,0.0,15568
0.08,0.0,0.0,0.07,0.01,0.0,15569
0.08,0.06,0.02,0.0,0.0,0.0,15570
0.08,0.04,0.03,0.0,0.01,0.0,15571
0.08,0.04,0.03,0.0,0.01,0.0,15572
0.08,0.07,0.0,0.0,0.01,0.0,15573
0.08,0.07,0.0,0.0,0.0,0.0,15574
0.08,0.06,0.01,0.0,0.01,0.0,15575
0.08,0.04,0.03,0.0,0.0,0.0,15576
0.08,0.06,0.02,0.0,0.0,0.0,15577
0.08,0.06,0.02,0.0,0.0,0.0,15578
0.08,0.06,0.02,0.0,0.0,0.0,15579
0.08,0.05,0.02,0.0,0.0,0.0,15580
0.07,0.06,0.01,0.0,0.01,0.0,15581
0.07,0.07,0.0,0.0,0.01,0.0,15582
0.07,0.06,0.0,0.0,0.01,0.0,15583
0.07,0.05,0.02,0.0,0.0,0.0,15584
0.07,0.01,0.05,0.0,0.01,0.0,15585
0.07,0.04,0.02,0.0,0.01,0.0,15586
0.07,0.04,0.03,0.0,0.0,0.0,15587
0.07,0.05,0.02,0.0,0.0,0.0,15588
0.07,0.04,0.03,0.0,0.0,0.0,15589
0.07,0.04,0.03,0.0,0.01,0.0,15590
0.07,0.06,0.01,0.0,0.0,0.0,15591
0.07,0.06,0.0,0.0,0.01,0.0,15592
0.07,0.03,0.03,0.0,0.01,0.0,15593
0.07,0.03,0.03,0.0,0.01,0.0,15594
0.07,0.04,0.03,0.0,0.0,0.0,15595
0.07,0.06,0.01,0.0,0.01,0.0,15596
0.07,0.06,0.0,0.0,0.01,0.0,15597
0.07,0.06,0.0,0.0,0.01,0.0,15598
0.07,0.01,0.04,0.0,0.01,0.0,15599
0.07,0.0,0.0,0.07,0.0,0.0,15600
0.07,0.05,0.01,0.0,0.0,0.0,15601
0.0,0.0,0.0,0.0,0.0,0.07,15602
0.07,0.04,0.03,0.0,0.0,0.0,15603
0.07,0.05,0.01,0.0,0.01,0.0,15604
0.07,0.06,0.0,0.0,0.01,0.0,15605
0.07,0.03,0.03,0.0,0.01,0.0,15606
0.07,0.06,0.0,0.0,0.01,0.0,15607
0.07,0.04,0.03,0.0,0.0,0.0,15608
0.07,0.06,0.0,0.0,0.0,0.0,15609
0.07,0.06,0.0,0.0,0.01,0.0,15610
0.07,0.04,0.03,0.0,0.0,0.0,15611
0.07,0.0,0.0,0.07,0.0,0.0,15612
0.07,0.05,0.02,0.0,0.0,0.0,15613
0.07,0.04,0.02,0.0,0.0,0.0,15614
0.07,0.05,0.02,0.0,0.0,0.0,15615
0.06,0.06,0.0,0.0,0.0,0.0,15616
0.06,0.05,0.01,0.0,0.01,0.0,15617
0.06,0.06,0.0,0.0,0.0,0.0,15618
0.06,0.04,0.0,0.02,0.0,0.0,15619
0.06,0.03,0.02,0.0,0.01,0.0,15620
0.06,0.0,0.0,0.06,0.0,0.0,15621
0.06,0.05,0.01,0.0,0.0,0.0,15622
0.06,0.04,0.02,0.0,0.01,0.0,15623
0.06,0.04,0.02,0.0,0.0,0.0,15624
0.06,0.04,0.02,0.0,0.0,0.0,15625
0.06,0.04,0.0,0.01,0.01,0.0,15626
0.06,0.06,0.0,0.0,0.0,0.0,15627
0.06,0.04,0.02,0.0,0.01,0.0,15628
0.06,0.06,0.0,0.0,0.0,0.0,15629
0.06,0.0,0.0,0.06,0.0,0.0,15630
0.06,0.03,0.02,0.0,0.01,0.0,15631
0.06,0.05,0.0,0.0,0.0,0.0,15632
0.06,0.05,0.01,0.0,0.0,0.0,15633
0.06,0.0,0.05,0.0,0.01,0.0,15634
0.06,0.05,0.0,0.0,0.01,0.0,15635
0.06,0.05,0.01,0.0,0.0,0.0,15636
0.06,0.05,0.01,0.0,0.0,0.0,15637
0.06,0.05,0.0,0.0,0.01,0.0,15638
0.06,0.03,0.02,0.0,0.01,0.0,15639
0.06,0.03,0.02,0.0,0.01,0.0,15640
0.06,0.03,0.02,0.0,0.01,0.0,15641
0.06,0.0,0.05,0.0,0.01,0.0,15642
0.06,0.0,0.05,0.0,0.01,0.0,15643
0.06,0.03,0.02,0.0,0.0,0.0,15644
0.06,0.03,0.02,0.0,0.01,0.0,15645
0.06,0.03,0.02,0.0,0.01,0.0,15646
0.06,0.05,0.0,0.0,0.0,0.0,15647
0.06,0.04,0.01,0.0,0.0,0.0,15648
0.06,0.05,0.0,0.0,0.0,0.0,15649
0.06,0.03,0.02,0.0,0.01,0.0,15650
0.06,0.03,0.02,0.0,0.01,0.0,15651
0.06,0.03,0.02,0.0,0.01,0.0,15652
0.06,0.04,0.02,0.0,0.0,0.0,15653
0.06,0.05,0.0,0.0,0.0,0.0,15654
0.06,0.03,0.02,0.0,0.0,0.0,15655
0.06,0.0,0.0,0.06,0.0,0.0,15656
0.06,0.01,0.04,0.0,0.01,0.0,15657
0.06,0.04,0.01,0.0,0.0,0.0,15658
0.06,0.0,0.0,0.06,0.0,0.0,15659
0.06,0.01,0.04,0.0,0.01,0.0,15660
0.06,0.0,0.0,0.06,0.0,0.0,15661
0.06,0.05,0.0,0.0,0.01,0.0,15662
0.06,0.03,0.02,0.0,0.0,0.0,15663
0.06,0.04,0.01,0.0,0.0,0.0,15664
0.06,0.04,0.01,0.0,0.0,0.0,15665
0.06,0.05,0.0,0.0,0.0,0.0,15666
0.05,0.01,0.04,0.0,0.0,0.0,15667
0.05,0.03,0.01,0.0,0.01,0.0,15668
0.05,0.04,0.01,0.0,0.0,0.0,15669
0.05,0.03,0.02,0.0,0.01,0.0,15670
0.05,0.0,0.04,0.0,0.01,0.0,15671
0.05,0.05,0.0,0.0,0.0,0.0,15672
0.05,0.03,0.02,0.0,0.0,0.0,15673
0.05,0.04,0.0,0.0,0.01,0.0,15674
0.05,0.04,0.01,0.0,0.01,0.0,15675
0.05,0.05,0.0,0.0,0.0,0.0,15676
0.05,0.02,0.0,0.02,0.01,0.0,15677
0.05,0.03,0.01,0.0,0.0,0.0,15678
0.05,0.0,0.04,0.0,0.01,0.0,15679
0.05,0.0,0.05,0.0,0.0,0.0,15680
0.05,0.04,0.0,0.0,0.0,0.0,15681
0.05,0.03,0.02,0.0,0.0,0.0,15682
0.05,0.0,0.0,0.05,0.0,0.0,15683
0.05,0.03,0.02,0.0,0.0,0.0,15684
0.05,0.0,0.0,0.05,0.0,0.0,15685
0.05,0.02,0.02,0.0,0.0,0.0,15686
0.05,0.0,0.05,0.0,0.0,0.0,15687
0.05,0.04,0.0,0.0,0.01,0.0,15688
0.05,0.0,0.0,0.05,0.0,0.0,15689
0.05,0.04,0.0,0.0,0.01,0.0,15690
0.05,0.04,0.01,0.0,0.0,0.0,15691
0.05,0.04,0.01,0.0,0.0,0.0,15692
0.05,0.0,0.0,0.05,0.0,0.0,15693
0.05,0.0,0.0,0.05,0.0,0.0,15694
0.05,0.03,0.01,0.0,0.0,0.0,15695
0.05,0.0,0.04,0.0,0.01,0.0,15696
0.05,0.04,0.01,0.0,0.0,0.0,15697
0.05,0.04,0.0,0.0,0.0,0.0,15698
0.05,0.04,0.01,0.0,0.0,0.0,15699
0.05,0.03,0.02,0.0,0.0,0.0,15700
0.05,0.03,0.02,0.0,0.0,0.0,15701
0.05,0.04,0.0,0.0,0.0,0.0,15702
0.05,0.04,0.01,0.0,0.0,0.0,15703
0.05,0.0,0.0,0.05,0.0,0.0,15704
0.05,0.04,0.0,0.0,0.0,0.0,15705
0.05,0.04,0.0,0.0,0.0,0.0,15706
0.05,0.04,0.0,0.0,0.01,0.0,15707
0.05,0.03,0.01,0.0,0.0,0.0,15708
0.05,0.03,0.01,0.0,0.0,0.0,15709
0.05,0.03,0.01,0.0,0.0,0.0,15710
0.04,0.04,0.0,0.0,0.01,0.0,15711
0.04,0.01,0.03,0.0,0.01,0.0,15712
0.04,0.04,0.0,0.0,0.01,0.0,15713
0.04,0.02,0.03,0.0,0.0,0.0,15714
0.04,0.03,0.01,0.0,0.0,0.0,15715
0.04,0.04,0.0,0.0,0.01,0.0,15716
0.04,0.04,0.0,0.0,0.0,0.0,15717
0.04,0.03,0.01,0.0,0.0,0.0,15718
0.04,0.02,0.02,0.0,0.01,0.0,15719
0.04,0.03,0.01,0.0,0.0,0.0,15720
0.04,0.04,0.0,0.0,0.0,0.0,15721
0.04,0.03,0.01,0.0,0.0,0.0,15722
0.04,0.04,0.0,0.0,0.0,0.0,15723
0.04,0.04,0.0,0.0,0.0,0.0,15724
0.04,0.04,0.0,0.0,0.0,0.0,15725
0.04,0.04,0.0,0.0,0.0,0.0,15726
0.04,0.03,0.01,0.0,0.0,0.0,15727
0.04,0.04,0.0,0.0,0.0,0.0,15728
0.04,0.02,0.02,0.0,0.01,0.0,15729
0.04,0.02,0.02,0.0,0.01,0.0,15730
0.04,0.02,0.02,0.0,0.0,0.0,15731
0.04,0.0,0.04,0.0,0.0,0.0,15732
0.04,0.03,0.0,0.0,0.01,0.0,15733
0.04,0.04,0.0,0.0,0.0,0.0,15734
0.04,0.02,0.02,0.0,0.0,0.0,15735
0.04,0.0,0.0,0.04,0.0,0.0,15736
0.04,0.0,0.04,0.0,0.0,0.0,15737
0.04,0.03,0.0,0.0,0.0,0.0,15738
0.04,0.04,0.0,0.0,0.0,0.0,15739
0.04,0.02,0.0,0.01,0.0,0.0,15740
0.04,0.03,0.0,0.01,0.01,0.0,15741
0.04,0.03,0.0,0.0,0.0,0.0,15742
0.04,0.0,0.04,0.0,0.0,0.0,15743
0.04,0.03,0.0,0.0,0.0,0.0,15744
0.04,0.02,0.01,0.0,0.0,0.0,15745
0.04,0.0,0.03,0.0,0.0,0.0,15746
0.04,0.02,0.01,0.0,0.0,0.0,15747
0.04,0.03,0.01,0.0,0.0,0.0,15748
0.04,0.03,0.0,0.0,0.01,0.0,15749
0.04,0.03,0.0,0.0,0.0,0.0,15750
0.04,0.03,0.0,0.0,0.0,0.0,15751
0.04,0.03,0.0,0.0,0.0,0.0,15752
0.04,0.02,0.02,0.0,0.0,0.0,15753
0.04,0.03,0.0,0.0,0.0,0.0,15754
0.04,0.02,0.01,0.0,0.0,0.0,15755
0.04,0.03,0.01,0.0,0.0,0.0,15756
0.04,0.02,0.01,0.0,0.0,0.0,15757
0.04,0.03,0.01,0.0,0.0,0.0,15758
0.04,0.0,0.0,0.04,0.0,0.0,15759
0.04,0.0,0.0,0.04,0.0,0.0,15760
0.04,0.03,0.01,0.0,0.0,0.0,15761
0.04,0.03,0.0,0.0,0.0,0.0,15762
0.03,0.03,0.0,0.0,0.0,0.0,15763
0.03,0.03,0.0,0.0,0.0,0.0,15764
0.03,0.0,0.0,0.03,0.0,0.0,15765
0.03,0.03,0.0,0.0,0.0,0.0,15766
0.03,0.02,0.01,0.0,0.0,0.0,15767
0.03,0.0,0.03,0.0,0.0,0.0,15768
0.03,0.03,0.01,0.0,0.0,0.0,15769
0.03,0.02,0.01,0.0,0.0,0.0,15770
0.03,0.03,0.01,0.0,0.0,0.0,15771
0.03,0.0,0.03,0.0,0.0,0.0,15772
0.03,0.03,0.01,0.0,0.0,0.0,15773
0.03,0.02,0.01,0.0,0.0,0.0,15774
0.03,0.0,0.03,0.0,0.0,0.0,15775
0.03,0.03,0.0,0.0,0.01,0.0,15776
0.03,0.0,0.0,0.03,0.0,0.0,15777
0.03,0.03,0.0,0.0,0.0,0.0,15778
0.03,0.0,0.03,0.0,0.0,0.0,15779
0.03,0.0,0.0,0.03,0.0,0.0,15780
0.03,0.02,0.01,0.0,0.0,0.0,15781
0.03,0.02,0.01,0.0,0.0,0.0,15782
0.03,0.02,0.01,0.0,0.0,0.0,15783
0.03,0.02,0.01,0.0,0.0,0.0,15784
0.03,0.01,0.01,0.0,0.0,0.0,15785
0.03,0.0,0.0,0.03,0.0,0.0,15786
0.03,0.02,0.0,0.0,0.0,0.0,15787
0.03,0.02,0.01,0.0,0.0,0.0,15788
0.03,0.0,0.0,0.03,0.0,0.0,15789
0.03,0.01,0.0,0.01,0.0,0.0,15790
0.03,0.0,0.0,0.03,0.0,0.0,15791
0.03,0.0,0.02,0.0,0.0,0.0,15792
0.03,0.01,0.01,0.0,0.0,0.0,15793
0.03,0.02,0.01,0.0,0.0,0.0,15794
0.03,0.0,0.02,0.0,0.0,0.0,15795
0.03,0.01,0.01,0.0,0.0,0.0,15796
0.03,0.0,0.02,0.0,0.01,0.0,15797
0.03,0.01,0.01,0.0,0.0,0.0,15798
0.03,0.0,0.02,0.0,0.0,0.0,15799
0.03,0.02,0.0,0.0,0.0,0.0,15800
0.02,0.0,0.0,0.02,0.0,0.0,15801
0.02,0.0,0.02,0.0,0.0,0.0,15802
0.02,0.0,0.0,0.02,0.0,0.0,15803
0.02,0.02,0.01,0.0,0.0,0.0,15804
0.02,0.0,0.02,0.0,0.0,0.0,15805
0.02,0.02,0.01,0.0,0.0,0.0,15806
0.02,0.02,0.01,0.0,0.0,0.0,15807
0.02,0.0,0.02,0.0,0.0,0.0,15808
0.02,0.02,0.01,0.0,0.0,0.0,15809
0.02,0.02,0.0,0.0,0.0,0.0,15810
0.02,0.0,0.0,0.02,0.0,0.0,15811
0.02,0.0,0.02,0.0,0.01,0.0,15812
0.02,0.01,0.01,0.0,0.0,0.0,15813
0.02,0.0,0.02,0.0,0.0,0.0,15814
0.02,0.0,0.02,0.0,0.0,0.0,15815
0.02,0.02,0.0,0.0,0.0,0.0,15816
0.02,0.0,0.02,0.0,0.0,0.0,15817
0.02,0.0,0.02,0.0,0.0,0.0,15818
0.02,0.02,0.0,0.0,0.0,0.0,15819
0.02,0.02,0.0,0.0,0.0,0.0,15820
0.02,0.0,0.02,0.0,0.0,0.0,15821
0.02,0.0,0.0,0.02,0.0,0.0,15822
0.02,0.0,0.0,0.02,0.0,0.0,15823
0.02,0.02,0.0,0.0,0.0,0.0,15824
0.02,0.0,0.02,0.0,0.0,0.0,15825
0.02,0.02,0.0,0.0,0.0,0.0,15826
0.02,0.0,0.02,0.0,0.0,0.0,15827
0.02,0.02,0.0,0.0,0.0,0.0,15828
0.02,0.0,0.02,0.0,0.0,0.0,15829
0.02,0.01,0.01,0.0,0.0,0.0,15830
0.02,0.02,0.0,0.0,0.0,0.0,15831
0.02,0.0,0.02,0.0,0.0,0.0,15832
0.02,0.02,0.01,0.0,0.0,0.0,15833
0.02,0.02,0.0,0.0,0.0,0.0,15834
0.02,0.02,0.0,0.0,0.0,0.0,15835
0.02,0.02,0.0,0.0,0.0,0.0,15836
0.02,0.02,0.0,0.0,0.0,0.0,15837
0.02,0.0,0.02,0.0,0.0,0.0,15838
0.02,0.02,0.0,0.0,0.0,0.0,15839
0.02,0.0,0.02,0.0,0.0,0.0,15840
0.02,0.02,0.0,0.0,0.0,0.0,15841
0.02,0.0,0.0,0.02,0.0,0.0,15842
0.02,0.01,0.01,0.0,0.0,0.0,15843
0.02,0.0,0.0,0.02,0.0,0.0,15844
0.02,0.0,0.0,0.02,0.0,0.0,15845
0.02,0.01,0.0,0.0,0.0,0.0,15846
0.02,0.0,0.0,0.02,0.0,0.0,15847
0.02,0.0,0.02,0.0,0.0,0.0,15848
0.02,0.02,0.0,0.0,0.0,0.0,15849
0.02,0.0,0.02,0.0,0.0,0.0,15850
0.02,0.0,0.0,0.02,0.0,0.0,15851
0.02,0.01,0.0,0.0,0.0,0.0,15852
0.02,0.0,0.02,0.0,0.0,0.0,15853
0.02,0.01,0.01,0.0,0.0,0.0,15854
0.02,0.01,0.01,0.0,0.0,0.0,15855
0.02,0.0,0.01,0.0,0.0,0.0,15856
0.02,0.01,0.0,0.0,0.0,0.0,15857
0.02,0.0,0.0,0.02,0.0,0.0,15858
0.02,0.0,0.0,0.02,0.0,0.0,15859
0.02,0.01,0.0,0.0,0.0,0.0,15860
0.02,0.01,0.0,0.0,0.0,0.0,15861
0.02,0.0,0.02,0.0,0.0,0.0,15862
0.02,0.02,0.0,0.0,0.0,0.0,15863
0.02,0.02,0.0,0.0,0.0,0.0,15864
0.02,0.01,0.0,0.0,0.0,0.0,15865
0.02,0.02,0.0,0.0,0.0,0.0,15866
0.02,0.02,0.0,0.0,0.0,0.0,15867
0.02,0.01,0.0,0.0,0.0,0.0,15868
0.02,0.01,0.0,0.0,0.0,0.0,15869
0.02,0.01,0.0,0.0,0.0,0.0,15870
0.02,0.0,0.01,0.0,0.0,0.0,15871
0.02,0.0,0.02,0.0,0.0,0.0,15872
0.02,0.01,0.0,0.0,0.0,0.0,15873
0.02,0.02,0.0,0.0,0.0,0.0,15874
0.02,0.01,0.0,0.0,0.0,0.0,15875
0.02,0.0,0.0,0.02,0.0,0.0,15876
0.02,0.0,0.0,0.02,0.0,0.0,15877
0.02,0.0,0.01,0.0,0.0,0.0,15878
0.02,0.01,0.0,0.0,0.0,0.0,15879
0.02,0.0,0.0,0.02,0.0,0.0,15880
0.02,0.01,0.0,0.0,0.0,0.0,15881
0.02,0.0,0.01,0.0,0.0,0.0,15882
0.02,0.0,0.01,0.0,0.0,0.0,15883
0.01,0.01,0.0,0.0,0.0,0.0,15884
0.01,0.0,0.0,0.01,0.0,0.0,15885
0.01,0.01,0.01,0.0,0.0,0.0,15886
0.01,0.0,0.01,0.0,0.0,0.0,15887
0.01,0.01,0.0,0.0,0.0,0.0,15888
0.01,0.0,0.01,0.0,0.0,0.0,15889
0.01,0.0,0.0,0.01,0.0,0.0,15890
0.01,0.0,0.01,0.0,0.0,0.0,15891
0.01,0.0,0.01,0.0,0.0,0.0,15892
0.01,0.01,0.01,0.0,0.0,0.0,15893
0.01,0.01,0.0,0.0,0.0,0.0,15894
0.01,0.0,0.0,0.01,0.0,0.0,15895
0.01,0.0,0.0,0.01,0.0,0.0,15896
0.01,0.0,0.01,0.0,0.0,0.0,15897
0.01,0.01,0.0,0.0,0.0,0.0,15898
0.01,0.01,0.0,0.0,0.0,0.0,15899
0.01,0.01,0.0,0.0,0.0,0.0,15900
0.01,0.0,0.0,0.01,0.0,0.0,15901
0.01,0.01,0.0,0.0,0.0,0.0,15902
0.01,0.0,0.01,0.0,0.0,0.0,15903
0.01,0.01,0.0,0.0,0.0,0.0,15904
0.01,0.01,0.0,0.0,0.0,0.0,15905
0.01,0.0,0.01,0.0,0.0,0.0,15906
0.01,0.01,0.0,0.0,0.0,0.0,15907
0.01,0.01,0.0,0.0,0.0,0.0,15908
0.01,0.01,0.0,0.0,0.0,0.0,15909
0.01,0.0,0.01,0.0,0.0,0.0,15910
0.01,0.0,0.01,0.0,0.0,0.0,15911
0.01,0.0,0.01,0.0,0.0,0.0,15912
0.01,0.0,0.0,0.01,0.0,0.0,15913
0.01,0.01,0.0,0.0,0.0,0.0,15914
0.01,0.0,0.0,0.01,0.0,0.0,15915
0.01,0.01,0.0,0.0,0.0,0.0,15916
0.01,0.0,0.01,0.0,0.0,0.0,15917
0.01,0.01,0.0,0.0,0.0,0.0,15918
0.01,0.01,0.0,0.0,0.0,0.0,15919
0.01,0.0,0.01,0.0,0.0,0.0,15920
0.01,0.01,0.0,0.0,0.0,0.0,15921
0.01,0.01,0.0,0.0,0.0,0.0,15922
0.01,0.0,0.01,0.0,0.0,0.0,15923
0.01,0.0,0.01,0.0,0.0,0.0,15924
0.01,0.0,0.01,0.0,0.0,0.0,15925
0.01,0.0,0.0,0.01,0.0,0.0,15926
0.01,0.0,0.01,0.0,0.0,0.0,15927
0.01,0.0,0.0,0.01,0.0,0.0,15928
0.01,0.0,0.0,0.01,0.0,0.0,15929
0.01,0.01,0.0,0.0,0.0,0.0,15930
0.01,0.0,0.01,0.0,0.0,0.0,15931
0.01,0.0,0.01,0.0,0.0,0.0,15932
0.01,0.0,0.01,0.0,0.0,0.0,15933
0.01,0.0,0.0,0.01,0.0,0.0,15934
0.01,0.0,0.0,0.01,0.0,0.0,15935
0.01,0.01,0.0,0.0,0.0,0.0,15936
0.01,0.01,0.0,0.0,0.0,0.0,15937
0.01,0.0,0.0,0.01,0.0,0.0,15938
0.01,0.0,0.01,0.0,0.0,0.0,15939
0.01,0.0,0.01,0.0,0.0,0.0,15940
0.01,0.0,0.0,0.01,0.0,0.0,15941
0.01,0.0,0.01,0.0,0.0,0.0,15942
0.01,0.0,0.0,0.0,0.0,0.0,15943
0.01,0.0,0.0,0.0,0.0,0.0,15944
0.01,0.0,0.01,0.0,0.0,0.0,15945
0.01,0.0,0.0,0.01,0.0,0.0,15946
0.01,0.0,0.0,0.0,0.0,0.0,15947
0.01,0.0,0.01,0.0,0.0,0.0,15948
0.01,0.0,0.0,0.0,0.0,0.0,15949
0.0,0.0,0.0,0.0,0.0,0.0,15950
0.0,0.0,0.0,0.0,0.0,0.0,15951
0.0,0.0,0.0,0.0,0.0,0.0,15952
0.0,0.0,0.0,0.0,0.0,0.0,15953
0.0,0.0,0.0,0.0,0.0,0.0,15954
0.0,0.0,0.0,0.0,0.0,0.0,15955
0.0,0.0,0.0,0.0,0.0,0.0,15956
0.0,0.0,0.0,0.0,0.0,0.0,15957
0.0,0.0,0.0,0.0,0.0,0.0,15958
0.0,0.0,0.0,0.0,0.0,0.0,15959
0.0,0.0,0.0,0.0,0.0,0.0,15960
0.0,0.0,0.0,0.0,0.0,0.0,15961
0.0,0.0,0.0,0.0,0.0,0.0,15962
0.0,0.0,0.0,0.0,0.0,0.0,15963
0.0,0.0,0.0,0.0,0.0,0.0,15964
0.0,0.0,0.0,0.0,0.0,0.0,15965
0.0,0.0,0.0,0.0,0.0,0.0,15966
0.0,0.0,0.0,0.0,0.0,0.0,15967
0.0,0.0,0.0,0.0,0.0,0.0,15968
0.0,0.0,0.0,0.0,0.0,0.0,15969
0.0,0.0,0.0,0.0,0.0,0.0,15970
0.0,0.0,0.0,0.0,0.0,0.0,15971
0.0,0.0,0.0,0.0,0.0,0.0,15972
0.0,0.0,0.0,0.0,0.0,0.0,15973
0.0,0.0,0.0,0.0,0.0,0.0,15974
0.0,0.0,0.0,0.0,0.0,0.0,15975
0.0,0.0,0.0,0.0,0.0,0.0,15976
0.0,0.0,0.0,0.0,0.0,0.0,15977
0.0,0.0,0.0,0.0,0.0,0.0,15978
0.0,0.0,0.0,0.0,0.0,0.0,15979
0.0,0.0,0.0,0.0,0.0,0.0,15980
0.0,0.0,0.0,0.0,0.0,0.0,15981
0.0,0.0,0.0,0.0,0.0,0.0,15982
0.0,0.0,0.0,0.0,0.0,0.0,15983
0.0,0.0,0.0,0.0,0.0,0.0,15984
0.0,0.0,0.0,0.0,0.0,0.0,15985
0.0,0.0,0.0,0.0,0.0,0.0,15986
0.0,0.0,0.0,0.0,0.0,0.0,15987
0.0,0.0,0.0,0.0,0.0,0.0,15988
0.0,0.0,0.0,0.0,0.0,0.0,15989
0.0,0.0,0.0,0.0,0.0,0.0,15990
0.0,0.0,0.0,0.0,0.0,0.0,15991
0.0,0.0,0.0,0.0,0.0,0.0,15992
0.0,0.0,0.0,0.0,0.0,0.0,15993
0.0,0.0,0.0,0.0,0.0,0.0,15994
0.0,0.0,0.0,0.0,0.0,0.0,15995
0.0,0.0,0.0,0.0,0.0,0.0,15996
0.0,0.0,0.0,0.0,0.0,0.0,15997
0.0,0.0,0.0,0.0,0.0,0.0,15998
0.0,0.0,0.0,0.0,0.0,0.0,15999
0.0,0.0,0.0,0.0,0.0,0.0,16000
0.0,0.0,0.0,0.0,0.0,0.0,16001
0.0,0.0,0.0,0.0,0.0,0.0,16002
0.0,0.0,0.0,0.0,0.0,0.0,16003
0.0,0.0,0.0,0.0,0.0,0.0,16004
0.0,0.0,0.0,0.0,0.0,0.0,16005
0.0,0.0,0.0,0.0,0.0,0.0,16006
0.0,0.0,0.0,0.0,0.0,0.0,16007
0.0,0.0,0.0,0.0,0.0,0.0,16008
0.0,0.0,0.0,0.0,0.0,0.0,16009
0.0,0.0,0.0,0.0,0.0,0.0,16010
0.0,0.0,0.0,0.0,0.0,0.0,16011
0.0,0.0,0.0,0.0,0.0,0.0,16012
0.0,0.0,0.0,0.0,0.0,0.0,16013
0.0,0.0,0.0,0.0,0.0,0.0,16014
0.0,0.0,0.0,0.0,0.0,0.0,16015
0.0,0.0,0.0,0.0,0.0,0.0,16016
0.0,0.0,0.0,0.0,0.0,0.0,16017
0.0,0.0,0.0,0.0,0.0,0.0,16018
0.0,0.0,0.0,0.0,0.0,0.0,16019
0.0,0.0,0.0,0.0,0.0,0.0,16020
0.0,0.0,0.0,0.0,0.0,0.0,16021
0.0,0.0,0.0,0.0,0.0,0.0,16022
0.0,0.0,0.0,0.0,0.0,0.0,16023
0.0,0.0,0.0,0.0,0.0,0.0,16024
0.0,0.0,0.0,0.0,0.0,0.0,16025
0.0,0.0,0.0,0.0,0.0,0.0,16026
0.0,0.0,0.0,0.0,0.0,0.0,16027
0.0,0.0,0.0,0.0,0.0,0.0,16028
0.0,0.0,0.0,0.0,0.0,0.0,16029
0.0,0.0,0.0,0.0,0.0,0.0,16030
0.0,0.0,0.0,0.0,0.0,0.0,16031
0.0,0.0,0.0,0.0,0.0,0.0,16032
0.0,0.0,0.0,0.0,0.0,0.0,16033
0.0,0.0,0.0,0.0,0.0,0.0,16034
0.0,0.0,0.0,0.0,0.0,0.0,16035
0.0,0.0,0.0,0.0,0.0,0.0,16036
0.0,0.0,0.0,0.0,0.0,0.0,16037
0.0,0.0,0.0,0.0,0.0,0.0,16038
0.0,0.0,0.0,0.0,0.0,0.0,16039
0.0,0.0,0.0,0.0,0.0,0.0,16040
0.0,0.0,0.0,0.0,0.0,0.0,16041
0.0,0.0,0.0,0.0,0.0,0.0,16042
0.0,0.0,0.0,0.0,0.0,0.0,16043
0.0,0.0,0.0,0.0,0.0,0.0,16044
0.0,0.0,0.0,0.0,0.0,0.0,16045
0.0,0.0,0.0,0.0,0.0,0.0,16046
0.0,0.0,0.0,0.0,0.0,0.0,16047
0.0,0.0,0.0,0.0,0.0,0.0,16048
0.0,0.0,0.0,0.0,0.0,0.0,16049
0.0,0.0,0.0,0.0,0.0,0.0,16050
0.0,0.0,0.0,0.0,0.0,0.0,16051
0.0,0.0,0.0,0.0,0.0,0.0,16052
0.0,0.0,0.0,0.0,0.0,0.0,16053
0.0,0.0,0.0,0.0,0.0,0.0,16054
0.0,0.0,0.0,0.0,0.0,0.0,16055
0.0,0.0,0.0,0.0,0.0,0.0,16056
0.0,0.0,0.0,0.0,0.0,0.0,16057
0.0,0.0,0.0,0.0,0.0,200.0,16058
0.0,0.0,0.0,0.0,0.0,60.67,16059
0.0,0.0,0.0,0.0,0.0,28.6,16060
0.0,0.0,0.0,0.0,0.0,26.04,16061
0.0,0.0,0.0,0.0,0.0,23.96,16062
0.0,0.0,0.0,0.0,0.0,21.0,16063
0.0,0.0,0.0,0.0,0.0,20.0,16064
0.0,0.0,0.0,0.0,0.0,20.0,16065
0.0,0.0,0.0,0.0,0.0,17.23,16066
0.0,0.0,0.0,0.0,0.0,16.0,16067
0.0,0.0,0.0,0.0,0.0,12.82,16068
0.0,0.0,0.0,0.0,0.0,12.0,16069
0.0,0.0,0.0,0.0,0.0,11.75,16070
0.0,0.0,0.0,0.0,0.0,10.58,16071
0.0,0.0,0.0,0.0,0.0,10.39,16072
0.0,0.0,0.0,0.0,0.0,10.0,16073
